domain,country_code,country_name,isp,asn,exit_node_ip,exit_node_isp,discovered_ip,ip_match,geodb_asn,geodb_as_name,asn_match,ech_grease,error,curl_exit_code,curl_error_name,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status
www.google.com,ST,Sao Tome and Principe,cst-net,328191,197.159.189.76,cst-net,197.159.189.76,true,328191,Companhia Santomense de Telecomunicacoes,true,true,,0,,0,2,1150,1913,1913,200
www.google.com,RU,Russian Federation,megafon,25159,94.25.180.68,megafon,94.25.180.68,true,25159,PJSC MegaFon,true,true,,0,,0,2,892,1752,1753,200
www.google.com,SA,Saudi Arabia,zain saudi arabia,43766,51.36.232.222,zain saudi arabia,51.36.232.222,true,43766,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,true,false,,0,,0,2,679,1377,1378,200
www.google.com,SA,Saudi Arabia,zain saudi arabia,43766,51.36.232.222,zain saudi arabia,51.36.232.222,true,43766,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,true,true,,0,,0,2,756,1254,1255,200
www.google.com,SA,Saudi Arabia,mobily,35819,5.246.208.17,mobily,5.246.208.17,true,35819,"Etihad Etisalat, a joint stock company",true,true,,0,,0,1,656,1323,1323,200
www.google.com,SN,Senegal,sonatel,8346,41.82.173.202,sonatel,41.82.173.202,true,8346,SONATEL-AS Autonomous System,true,false,,0,,0,2,789,1303,1303,200
www.google.com,SA,Saudi Arabia,etihad salam telecom cjsc,35753,82.167.42.207,etihad salam telecom cjsc,82.167.42.207,true,35753,Integrated Telecom Co. Ltd,true,false,,0,,0,2,916,2307,2307,200
www.google.com,SN,Senegal,tigo senegal,37649,102.164.161.247,tigo senegal,102.164.161.247,true,37649,SAGA AFRICA HOLDINGS LIMITED,true,false,,0,,0,2,793,1525,1525,200
www.google.com,RS,Serbia,mts serbia,8400,212.200.71.109,mts serbia,212.200.71.109,true,8400,TELEKOM SRBIJA a.d.,true,false,,0,,0,2,335,817,818,200
www.google.com,SA,Saudi Arabia,etihad salam telecom cjsc,35753,82.167.42.207,etihad salam telecom cjsc,82.167.42.207,true,35753,Integrated Telecom Co. Ltd,true,true,,0,,0,104,1606,2294,2294,200
www.google.com,RS,Serbia,telenor d.o.o.,15958,109.245.225.10,telenor d.o.o.,109.245.225.10,true,15958,CETIN Ltd. Belgrade,true,true,,0,,0,2,527,1098,1099,200
www.google.com,SN,Senegal,sonatel,8346,41.82.173.202,sonatel,41.82.173.202,true,8346,SONATEL-AS Autonomous System,true,true,,0,,0,2,696,1345,1345,200
www.google.com,SC,Seychelles,cable & wireless (seychelles),,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,52,0
www.google.com,SC,Seychelles,cable & wireless (seychelles),,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,RS,Serbia,mts serbia,8400,212.200.71.109,mts serbia,212.200.71.109,true,8400,TELEKOM SRBIJA a.d.,true,true,,0,,0,2,320,830,831,200
www.google.com,SC,Seychelles,airtelseychelles,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,50,0
www.google.com,SC,Seychelles,airtelseychelles,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,SN,Senegal,sudatel-senegal,37196,41.219.56.229,sudatel-senegal,41.219.56.229,true,37196,Sudatel Senegal,true,false,,0,,0,2,1003,1995,1995,200
www.google.com,RS,Serbia,cetin belgrade,15958,109.245.230.21,cetin belgrade,109.245.230.21,true,15958,CETIN Ltd. Belgrade,true,true,,0,,0,2,383,880,880,200
www.google.com,SN,Senegal,tigo senegal,37649,102.164.161.247,tigo senegal,102.164.161.247,true,37649,SAGA AFRICA HOLDINGS LIMITED,true,true,,0,,0,2,1556,2437,2437,200
www.google.com,RS,Serbia,telenor d.o.o.,15958,109.245.225.10,telenor d.o.o.,109.245.225.10,true,15958,CETIN Ltd. Belgrade,true,false,,0,,0,2,480,1056,1056,200
www.google.com,RS,Serbia,cetin belgrade,15958,109.245.230.21,cetin belgrade,109.245.230.21,true,15958,CETIN Ltd. Belgrade,true,false,,0,,0,2,387,882,882,200
www.google.com,SN,Senegal,sudatel-senegal,37196,41.219.56.229,sudatel-senegal,41.219.56.229,true,37196,Sudatel Senegal,true,true,,0,,0,2,1060,2126,2127,200
www.google.com,RS,Serbia,a1 srbija,44143,198.143.176.81,a1 srbija,198.143.176.81,true,44143,A1 Srbija d.o.o,true,false,,0,,0,1,637,1312,1312,200
www.google.com,RS,Serbia,a1 srbija,44143,198.143.176.81,a1 srbija,198.143.176.81,true,44143,A1 Srbija d.o.o,true,true,,0,,0,2,623,1249,1249,200
www.google.com,SG,Singapore,starhub mobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,SG,Singapore,starhub mobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,SL,Sierra Leone,africell sierra leone,36988,102.206.185.166,africell sierra leone,102.206.185.166,true,36988,Africell Sierra Leone Limited,true,false,,0,,0,2,913,1643,1644,200
www.google.com,SG,Singapore,singtel mobile,45143,119.234.20.144,singtel mobile,119.234.20.144,true,45143,Singapore Telecom Mobile Pte Ltd,true,false,,0,,0,102,768,1145,1145,200
www.google.com,SL,Sierra Leone,africell sierra leone,36988,102.206.185.166,africell sierra leone,102.206.185.166,true,36988,Africell Sierra Leone Limited,true,true,,0,,0,2,1050,1835,1835,200
www.google.com,SG,Singapore,singtel mobile,45143,119.234.20.144,singtel mobile,119.234.20.144,true,45143,Singapore Telecom Mobile Pte Ltd,true,true,,0,,0,2,667,1025,1025,200
www.google.com,SL,Sierra Leone,qcell,328297,102.143.21.19,qcell,102.143.21.19,true,328297,QCell (SL) Limited,true,false,,0,,0,2,1195,2059,2060,200
www.google.com,SK,Slovakia,orange slovensko,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,SK,Slovakia,orange slovensko,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,SX,Sint Maarten (Dutch part),smitcoms n.v.,27781,201.220.12.113,smitcoms n.v.,201.220.12.113,true,27781,SMITCOMS N.V.,true,false,,0,,0,2,401,732,732,200
www.google.com,SK,Slovakia,o2 slovakia,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,SG,Singapore,m1,4773,119.56.17.127,m1,119.56.17.127,true,4773,M1 LIMITED,true,false,,0,,0,2,924,1314,1314,200
www.google.com,SK,Slovakia,o2 slovakia,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,SX,Sint Maarten (Dutch part),smitcoms n.v.,27781,201.220.12.113,smitcoms n.v.,201.220.12.38,false,27781,SMITCOMS N.V.,true,true,,0,,0,2,375,674,674,200
www.google.com,SG,Singapore,simba telecom,4817,210.10.2.238,simba telecom,210.10.2.238,true,4817,Simba Telecom Pte Ltd,true,true,,0,,0,2,1348,2110,2110,200
www.google.com,SK,Slovakia,slovak telekom,6855,195.91.13.55,slovak telekom,195.91.13.55,true,6855,"Slovak Telekom, a.s.",true,true,,0,,0,2,354,794,794,200
www.google.com,SL,Sierra Leone,qcell,328297,102.143.21.19,qcell,102.143.21.19,true,328297,QCell (SL) Limited,true,true,,0,,0,2,1029,1866,1866,200
www.google.com,SG,Singapore,simba telecom,4817,210.10.2.238,simba telecom,210.10.2.238,true,4817,Simba Telecom Pte Ltd,true,false,,0,,0,2,1076,1666,1666,200
www.google.com,SK,Slovakia,slovak telekom,6855,195.91.13.55,slovak telekom,195.91.13.55,true,6855,"Slovak Telekom, a.s.",true,false,,0,,0,2,334,774,775,200
www.google.com,SG,Singapore,m1,4773,119.56.17.127,m1,119.56.17.127,true,4773,M1 LIMITED,true,true,,0,,0,2,1593,1961,1961,200
www.google.com,SK,Slovakia,"swan, a.s.",5578,84.245.120.236,"swan, a.s.",84.245.120.236,true,5578,"SWAN, a.s.",true,true,,0,,0,2,531,1065,1066,200
www.google.com,SL,Sierra Leone,zain,37164,197.215.26.240,zain,197.215.26.240,true,37164,Orange (SL) Limited,true,false,,0,,0,2,1348,2152,2153,200
www.google.com,SI,Slovenia,t-2,34779,188.230.129.184,t-2,188.230.129.184,true,34779,"T-2, d.o.o.",true,true,,0,,0,2,536,1087,1087,200
www.google.com,SB,Solomon Islands,solomon telekom,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,1,0,0,51,0
www.google.com,SB,Solomon Islands,solomon telekom,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,50,0
www.google.com,SO,Somalia,hormuud,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,37,0,0,87,0
www.google.com,SO,Somalia,golis-telecom,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,67,0,0,118,0
www.google.com,SK,Slovakia,"swan, a.s.",5578,84.245.120.236,"swan, a.s.",84.245.120.236,true,5578,"SWAN, a.s.",true,false,,0,,0,2,516,1094,1094,200
www.google.com,SO,Somalia,hormuud,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,55,0
www.google.com,SO,Somalia,amtel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,SI,Slovenia,t-2,34779,188.230.129.184,t-2,188.230.129.184,true,34779,"T-2, d.o.o.",true,false,,0,,0,2,521,1009,1009,200
www.google.com,SO,Somalia,golis-telecom,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,SO,Somalia,amtel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,53,0
www.google.com,SL,Sierra Leone,zain,37164,197.215.26.240,zain,197.215.26.240,true,37164,Orange (SL) Limited,true,true,,0,,0,2,1190,1996,1997,200
www.google.com,SI,Slovenia,telemach,3212,176.76.101.56,telemach,176.76.101.56,true,3212,Telemach Slovenija d.o.o.,true,true,,0,,0,39,528,1076,1077,200
www.google.com,SI,Slovenia,a1 slovenija,21283,46.122.101.105,a1 slovenija,46.122.101.105,true,21283,"A1 Slovenija telekomunikacijske storitve,d.d.",true,true,,0,,0,66,636,1353,1354,200
www.google.com,SI,Slovenia,telemach,3212,176.76.101.56,telemach,176.76.101.56,true,3212,Telemach Slovenija d.o.o.,true,false,,0,,0,2,451,1014,1014,200
www.google.com,ZA,South Africa,afrihost-sp,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,84,0
www.google.com,SI,Slovenia,a1 slovenija,21283,46.122.101.105,a1 slovenija,46.122.101.105,true,21283,"A1 Slovenija telekomunikacijske storitve,d.d.",true,false,,0,,0,2,479,1125,1125,200
www.google.com,SI,Slovenia,telekom slovenije,5603,188.197.241.250,telekom slovenije,188.197.241.250,true,5603,"Telekom Slovenije, d.d.",true,false,,0,,0,2,1163,2373,2374,200
www.google.com,SI,Slovenia,telekom slovenije,5603,188.197.241.250,telekom slovenije,188.197.241.250,true,5603,"Telekom Slovenije, d.d.",true,true,,0,,0,2,1561,2325,2325,200
www.google.com,ZA,South Africa,mtn business solutions,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,79,0
www.google.com,ZA,South Africa,mtn business solutions,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,82,0
www.google.com,ZA,South Africa,afrihost-sp,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,85,0
www.google.com,SO,Somalia,somtel,37563,102.128.131.253,somtel,102.128.131.253,true,37563,SOMTEL INTERNATIONAL Ltd,true,true,,0,,0,2,724,1512,1513,200
www.google.com,SO,Somalia,telesom,37473,154.115.237.116,telesom,154.115.237.116,true,37473,Telesom,true,false,,0,,0,2,1249,2294,2295,200
www.google.com,SO,Somalia,somtel-somalia,328469,102.214.170.219,somtel-somalia,102.214.170.219,true,328469,Somtel Somalia LTD,true,true,,0,,0,2,1639,2791,2792,200
www.google.com,SO,Somalia,somtel-somalia,328469,102.214.170.219,somtel-somalia,102.214.170.219,true,328469,Somtel Somalia LTD,true,false,,0,,0,2,1334,2499,2499,200
www.google.com,SO,Somalia,telesom,37473,154.115.237.116,telesom,154.115.237.116,true,37473,Telesom,true,true,,0,,0,1,1604,2476,2477,200
www.google.com,ZA,South Africa,rain,37105,41.56.90.88,rain,41.56.90.88,true,37105,RAIN GROUP HOLDINGS (PTY) LTD,true,false,,0,,0,2,1366,2262,2262,200
www.google.com,SO,Somalia,somtel,37563,102.128.131.253,somtel,102.128.131.253,true,37563,SOMTEL INTERNATIONAL Ltd,true,false,,0,,0,2,742,1445,1445,200
www.google.com,ZA,South Africa,rain,37105,41.56.90.88,rain,41.56.90.88,true,37105,RAIN GROUP HOLDINGS (PTY) LTD,true,true,,0,,0,2,1274,2131,2132,200
www.google.com,SS,South Sudan,telecom-4g,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,SS,South Sudan,telecom-4g,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,SS,South Sudan,mtn south sudan,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,SS,South Sudan,mtn south sudan,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,ZA,South Africa,telkom internet,37457,102.249.13.6,telkom internet,102.249.13.6,true,37457,Telkom SA Ltd.,true,false,,0,,0,1,1239,2277,2277,200
www.google.com,ZA,South Africa,vodacom,29975,105.245.24.253,vodacom,105.245.24.253,true,29975,Vodacom,true,true,,0,,0,2,1465,2333,2334,200
www.google.com,ZA,South Africa,cell c,37168,105.12.4.30,cell c,105.12.3.239,false,37168,Cell C (Pty) Ltd,true,false,,0,,0,68,1906,3134,3134,200
www.google.com,ZA,South Africa,telkom internet,37457,102.249.13.6,telkom internet,102.249.13.6,true,37457,Telkom SA Ltd.,true,true,,0,,0,2,1071,2024,2024,200
www.google.com,ES,Spain,jazztel,12479,37.15.166.68,jazztel,37.15.166.68,true,12479,Orange Espagne SA,true,true,,0,,0,2,359,797,797,200
www.google.com,ZA,South Africa,cell c,37168,105.12.4.30,cell c,105.4.0.99,false,37168,Cell C (Pty) Ltd,true,true,,0,,0,2,2265,3208,3209,200
www.google.com,ZA,South Africa,vodacom,29975,105.245.24.253,vodacom,41.13.106.206,false,29975,Vodacom,true,false,,0,,0,2,1317,2145,2145,200
www.google.com,RU,Russian Federation,pjsc megafon,31224,128.204.68.85,pjsc megafon,,,,,,true,,0,,0,2,888,1286,1286,200
www.google.com,ES,Spain,zinnia telecomunicaciones sl.,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,87,0,0,141,0
www.google.com,ES,Spain,yoigo,15704,46.6.238.0,yoigo,46.6.238.0,true,15704,XTRA TELECOM S.A.,true,false,,0,,0,2,708,1287,1288,200
www.google.com,ES,Spain,zinnia telecomunicaciones sl.,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,ES,Spain,"procono, s.a.",,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,ES,Spain,"procono, s.a.",,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,ES,Spain,yoigo,15704,46.6.238.0,yoigo,46.6.238.0,true,15704,XTRA TELECOM S.A.,true,true,,0,,0,2,607,1194,1194,200
www.google.com,ZA,South Africa,telkom limited,37457,102.254.137.38,telkom limited,102.253.10.5,false,37457,Telkom SA Ltd.,true,false,,0,,0,2,2272,3756,3757,200
www.google.com,ES,Spain,jazztel,12479,37.15.166.68,jazztel,37.15.166.68,true,12479,Orange Espagne SA,true,false,,0,,0,2,352,792,793,200
www.google.com,RU,Russian Federation,pjsc megafon,31224,128.204.68.85,pjsc megafon,,,,,,false,,0,,0,2,567,858,858,200
www.google.com,ZA,South Africa,telkom limited,37457,102.254.1.36,telkom limited,102.254.4.0,false,37457,Telkom SA Ltd.,true,true,,0,,0,2,2782,3871,3871,200
www.google.com,ES,Spain,avatel telecom,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
www.google.com,ES,Spain,aire networks,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,ZA,South Africa,mtn sa mobile,12091,41.116.136.90,mtn sa mobile,41.116.136.90,true,12091,MTN SA,true,false,,0,,0,2,2790,4013,4013,200
www.google.com,ES,Spain,avatel telecom,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
www.google.com,ES,Spain,telefonica de espana static ip,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,77,0
www.google.com,ES,Spain,telefonica de espana static ip,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,ES,Spain,digi spain telecom,57269,79.117.98.222,digi spain telecom,79.117.104.247,false,57269,DIGI SPAIN TELECOM S.L.U.,true,false,,0,,0,2,1022,3137,3138,200
www.google.com,ES,Spain,aire networks,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,66,0
www.google.com,ES,Spain,orange espana,12479,90.167.181.15,orange espana,90.167.181.15,true,12479,Orange Espagne SA,true,false,,0,,0,2,654,1301,1301,200
www.google.com,ES,Spain,orange espana,12479,90.167.181.15,orange espana,90.167.181.15,true,12479,Orange Espagne SA,true,true,,0,,0,2,659,1213,1213,200
www.google.com,ES,Spain,digi spain telecom,57269,79.117.98.222,digi spain telecom,79.117.104.247,false,57269,DIGI SPAIN TELECOM S.L.U.,true,true,,0,,0,2,2604,3336,3336,200
www.google.com,ZA,South Africa,mtn sa mobile,12091,41.116.136.90,mtn sa mobile,41.116.136.90,true,12091,MTN SA,true,true,,0,,0,2,1450,2978,2978,200
www.google.com,ES,Spain,digi spain,57269,79.116.113.91,digi spain,79.116.127.22,false,57269,DIGI SPAIN TELECOM S.L.U.,true,false,,0,,0,2,1444,2429,2430,200
www.google.com,RU,Russian Federation,jsc vainah telecom,49724,188.0.189.4,jsc vainah telecom,,,,,,true,,0,,0,2,677,1256,1257,200
www.google.com,ES,Spain,digi spain,57269,79.116.113.91,digi spain,79.116.123.91,false,57269,DIGI SPAIN TELECOM S.L.U.,true,true,,0,,0,2,887,1623,1623,200
www.google.com,ES,Spain,vodafone spain,12430,47.60.46.157,vodafone spain,47.60.46.157,true,12430,VODAFONE ESPANA S.A.U.,true,false,,0,,0,2,903,1623,1623,200
www.google.com,SD,Sudan,sudatel,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,SD,Sudan,sudatel,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,LK,Sri Lanka,dialog axiata,18001,103.87.14.158,dialog axiata,103.87.14.158,true,18001,Dialog Axiata Plc,true,false,,0,,0,2,987,1505,1506,200
www.google.com,LK,Sri Lanka,mobitel,45356,212.104.231.187,mobitel,212.104.231.187,true,45356,Mobitel Pvt Ltd,true,true,,0,,0,64,1133,1636,1636,200
www.google.com,LK,Sri Lanka,hutch sri lanka,132447,45.121.91.194,hutch sri lanka,45.121.91.194,true,132447,Hutchison Telecommunications Lanka (Private) Limited,true,true,,0,,0,2,848,1318,1318,200
www.google.com,LK,Sri Lanka,airtel lanka,18001,223.224.30.211,airtel lanka,223.224.30.211,true,18001,Dialog Axiata Plc,true,false,,0,,0,2,806,1275,1275,200
www.google.com,LK,Sri Lanka,dialog axiata,18001,103.87.14.158,dialog axiata,103.87.14.158,true,18001,Dialog Axiata Plc,true,true,,0,,0,2,991,1740,1740,200
www.google.com,LK,Sri Lanka,mobitel,45356,212.104.231.187,mobitel,212.104.231.187,true,45356,Mobitel Pvt Ltd,true,false,,0,,0,2,1049,1636,1637,200
www.google.com,SZ,Eswatini,swazimtn-ltd,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,SZ,Eswatini,swazimtn-ltd,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
www.google.com,LK,Sri Lanka,hutch sri lanka,132447,45.121.91.194,hutch sri lanka,45.121.91.194,true,132447,Hutchison Telecommunications Lanka (Private) Limited,true,false,,0,,0,2,857,1380,1381,200
www.google.com,LK,Sri Lanka,airtel lanka,18001,223.224.30.211,airtel lanka,223.224.30.211,true,18001,Dialog Axiata Plc,true,true,,0,,0,2,888,1352,1352,200
www.google.com,ES,Spain,vodafone spain,12430,47.60.46.157,vodafone spain,47.60.46.157,true,12430,VODAFONE ESPANA S.A.U.,true,true,,0,,0,21,1103,2822,2823,200
www.google.com,SR,Suriname,telesur,27775,186.179.192.33,telesur,186.179.192.33,true,27775,Telecommunicationcompany Suriname - TeleSur,true,true,,0,,0,1,536,875,875,200
www.google.com,SR,Suriname,telesur,27775,186.179.192.33,telesur,186.179.192.33,true,27775,Telecommunicationcompany Suriname - TeleSur,true,false,,0,,0,2,351,692,692,200
www.google.com,SD,Sudan,zain sudan,36998,154.100.7.254,zain sudan,154.100.7.254,true,36998,Sudanese Mobile Telephone (ZAIN) Co Ltd,true,false,,0,,0,2,1182,2058,2059,200
www.google.com,SE,Sweden,tele2 sweden,1257,77.218.228.96,tele2 sweden,77.218.228.96,true,1257,Tele2 Sverige AB,true,true,,0,,0,202,646,1174,1175,200
www.google.com,SE,Sweden,hi3g access,44034,2.67.92.200,hi3g access,2.67.92.200,true,44034,Hi3G Access AB,true,false,,0,,0,2,525,1073,1074,200
www.google.com,SD,Sudan,zain sudan,36998,154.100.7.254,zain sudan,154.100.7.254,true,36998,Sudanese Mobile Telephone (ZAIN) Co Ltd,true,true,,0,,0,2,1045,2144,2144,200
www.google.com,SE,Sweden,telenor sverige,8434,94.234.82.99,telenor sverige,94.234.82.99,true,8434,Telenor Sverige AB,true,false,,0,,0,2,432,917,917,200
www.google.com,SE,Sweden,lycamobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,SE,Sweden,lycamobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,SE,Sweden,hi3g access,44034,2.67.92.200,hi3g access,2.67.92.200,true,44034,Hi3G Access AB,true,true,,0,,0,2,490,1009,1009,200
www.google.com,SE,Sweden,telenor sverige,8434,94.234.82.99,telenor sverige,94.234.82.99,true,8434,Telenor Sverige AB,true,true,,0,,0,2,403,629,629,200
www.google.com,SR,Suriname,digicel suriname nv,52398,168.121.86.154,digicel suriname nv,168.121.86.154,true,52398,Digicel Suriname NV,true,false,,0,,0,2,1574,2256,2256,200
www.google.com,SZ,Eswatini,swazi mobile,328169,165.73.133.67,swazi mobile,165.73.133.67,true,328169,Swazi Mobile Limited,true,false,,0,,0,2,1138,2006,2006,200
www.google.com,SE,Sweden,tele2 sweden,1257,77.218.228.96,tele2 sweden,77.218.228.96,true,1257,Tele2 Sverige AB,true,false,,0,,0,45,467,717,717,200
www.google.com,SR,Suriname,digicel suriname nv,52398,168.121.86.154,digicel suriname nv,168.121.86.154,true,52398,Digicel Suriname NV,true,true,,0,,0,2,1187,1817,1818,200
www.google.com,SE,Sweden,telia mobile,3301,95.202.60.201,telia mobile,95.202.60.201,true,3301,Telia Company AB,true,false,,0,,0,2,398,864,864,200
www.google.com,SA,Saudi Arabia,rcell,214707,205.209.93.206,rcell,205.209.93.206,true,214707,RCell LLC,true,false,,56,CURLE_RECV_ERROR,0,1,17834,0,18787,0
www.google.com,SA,Saudi Arabia,rcell,214707,205.209.93.206,rcell,205.209.93.206,true,214707,RCell LLC,true,true,,56,CURLE_RECV_ERROR,0,2,12325,0,17299,0
www.google.com,SE,Sweden,telia mobile,3301,95.202.60.201,telia mobile,95.202.60.201,true,3301,Telia Company AB,true,true,,0,,0,2,351,837,837,200
www.google.com,CH,Switzerland,lycamobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
www.google.com,CH,Switzerland,lycamobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
www.google.com,CH,Switzerland,salt mobile,15796,213.55.233.64,salt mobile,213.55.233.64,true,15796,Salt Mobile SA,true,true,,0,,0,2,739,1298,1298,200
www.google.com,SZ,Eswatini,swazi mobile,328169,165.73.133.67,swazi mobile,165.73.133.67,true,328169,Swazi Mobile Limited,true,true,,0,,0,61,1253,2106,2106,200
www.google.com,CH,Switzerland,salt mobile,15796,213.55.233.64,salt mobile,213.55.233.64,true,15796,Salt Mobile SA,true,false,,0,,0,2,463,702,702,200
www.google.com,SY,Syrian Arab Republic,syrian telecom,29256,46.58.180.7,syrian telecom,46.58.180.7,true,29256,Syrian Telecom,true,false,,0,,0,2,589,1107,1107,200
www.google.com,CH,Switzerland,swisscom,3303,178.197.199.197,swisscom,178.197.199.197,true,3303,Swisscom (Schweiz) AG,true,true,,0,,0,2,1097,1383,1383,200
www.google.com,CH,Switzerland,swisscom,3303,178.197.199.197,swisscom,178.197.199.197,true,3303,Swisscom (Schweiz) AG,true,false,,0,,0,2,467,697,698,200
www.google.com,CH,Switzerland,sunrise,6730,194.230.146.190,sunrise,194.230.146.190,true,6730,Sunrise GmbH,true,false,,0,,0,2,1206,1890,1890,200
www.google.com,SY,Syrian Arab Republic,syrian telecom,29256,46.58.180.7,syrian telecom,46.58.180.7,true,29256,Syrian Telecom,true,true,,0,,0,2,628,1252,1252,200
www.google.com,TW,"Taiwan, Province of China",line mobile,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,59,0
www.google.com,TW,"Taiwan, Province of China",line mobile,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
www.google.com,SY,Syrian Arab Republic,syriatel mobile telecom,48065,178.52.130.57,syriatel mobile telecom,178.52.130.57,true,48065,Syriatel Mobile Telecom,true,false,,0,,0,2,788,1553,1553,200
www.google.com,CH,Switzerland,sunrise,6730,194.230.146.190,sunrise,194.230.146.190,true,6730,Sunrise GmbH,true,true,,0,,0,11,1227,1954,1954,200
www.google.com,SY,Syrian Arab Republic,syriatel mobile telecom,48065,178.52.130.57,syriatel mobile telecom,178.52.130.57,true,48065,Syriatel Mobile Telecom,true,true,,0,,0,2,874,1608,1608,200
www.google.com,TW,"Taiwan, Province of China",twn broadband,24158,49.217.195.40,twn broadband,49.217.195.40,true,24158,"Taiwan Mobile Co., Ltd.",true,false,,0,,0,96,862,1245,1245,200
www.google.com,SY,Syrian Arab Republic,rcell,214707,205.209.88.98,rcell,205.209.88.98,true,214707,RCell LLC,true,false,,0,,0,2,1027,2246,2246,200
www.google.com,TW,"Taiwan, Province of China",chunghwa telecom,17421,42.77.146.3,chunghwa telecom,42.77.146.3,true,17421,Mobile Business Group,true,true,,0,,0,2,780,1161,1162,200
www.google.com,TW,"Taiwan, Province of China",twn broadband,24158,49.217.195.40,twn broadband,49.217.195.40,true,24158,"Taiwan Mobile Co., Ltd.",true,true,,0,,0,2,798,1190,1191,200
www.google.com,SY,Syrian Arab Republic,rcell,214707,205.209.88.98,rcell,205.209.88.98,true,214707,RCell LLC,true,true,,0,,0,2,891,2011,2011,200
www.google.com,TW,"Taiwan, Province of China",chunghwa telecom,17421,42.77.146.3,chunghwa telecom,42.77.146.3,true,17421,Mobile Business Group,true,false,,0,,0,202,959,1335,1335,200
www.google.com,TW,"Taiwan, Province of China",taiwan mobile,24158,101.8.133.59,taiwan mobile,101.8.133.59,true,24158,"Taiwan Mobile Co., Ltd.",true,false,,0,,0,2,767,1481,1481,200
www.google.com,TW,"Taiwan, Province of China",taiwan mobile,24158,101.8.133.59,taiwan mobile,101.8.133.59,true,24158,"Taiwan Mobile Co., Ltd.",true,true,,0,,0,3,1110,1485,1485,200
